1, Circle, Area, 18039.555582934358, Perimeter, 476.1215613406782, CentroidX, 490.064, CentroidY, 36.39
27, Triangle, Area, 2836.676859852806, Perimeter, 242.8152, CentroidX, 153.39968162395354, CentroidY, 139.51308935906
28, Triangle, Area, 3911.3464546568134, Perimeter, 285.1242, CentroidX, 286.51679023373094, CentroidY, 460.424127365367
29, Square, Area, 9008.933157160001, Perimeter, 379.6616, CentroidX, 217.57296322523456, CentroidY, 366.531429532844
30, Ellipse, Area, 207.22196028154318, Perimeter, 52.71415233292701, CentroidX, -233.23604041246713, CentroidY, -285.99989298865
31, Polygon, Area, 118260.04896234999, Perimeter, 107.99942407883479, CentroidX, 281.1164034834534, CentroidY, 215.35968957316
32, Polygon, Area, 136325.66055107, Perimeter, 320.62078243640104, CentroidX, 270.66068016403824, CentroidY, 276.70559557570
33, Ellipse, Area, 2712.6559313066364, Perimeter, 186.3347886037004, CentroidX, 341.42645098124717, CentroidY, 267.27310895477
34, Ellipse, Area, 3772.455084592182, Perimeter, 231.65995658716164, CentroidX, -67.8010175129707, CentroidY, -421.46603151405
35, Polygon, Area, 149428.2087749565, Perimeter, 399.80176424177876, CentroidX, 277.6016868854757, CentroidY, 215.874129194480
36, Triangle, Area, 2988.4035581757416, Perimeter, 249.2244, CentroidX, 346.473211448903, CentroidY, 186.88726924347
37, Square, Area, 2336.9296272399997, Perimeter, 193.3672, CentroidX, -340.17675577134565, CentroidY, 249.638901882063
38, Ellipse, Area, 2350.357524924709, Perimeter, 201.57904659470077, CentroidX, -361.4959387744266, CentroidY, 82.755897786720
39, Polygon, Area, 137930.41793583, Perimeter, 186.1820329390567, CentroidX, 239.33820636029404, CentroidY, 276.27809796036
40, Polygon, Area, 151294.86890375003, Perimeter, 257.5894590801417, CentroidX, 256.36865765513033, CentroidY, 252.005151480214
41, Triangle, Area, 1193.0320937916983, Perimeter, 157.4697, CentroidX, 371.20295919797564, CentroidY, -167.87730447760
42, Triangle, Area, 3706.0464587048414, Perimeter, 277.54049999999995, CentroidX, 360.87894026267367, CentroidY, -315.82311477770
43, Ellipse, Area, 1220.3382313916359, Perimeter, 143.52081405734384, CentroidX, 371.441155652995, CentroidY, -36.526235303102
44, Triangle, Area, 0.03852787998431525, Perimeter, 0.8948670000000001, CentroidX, 514.1331419400503, CentroidY, -358.51277680000
45, Circle, Area, 28805.807270295587, Perimeter, 601.651435637227, CentroidX, 143.116, CentroidY, 322.3
46, Triangle, Area, 2652.1635418292, Perimeter, 234.78539999999998, CentroidX, -171.5989503499311, CentroidY, 12.6099682252521
47, Circle, Area, 14071.222288628007, Perimeter, 420.5046899571167, CentroidX, 283.424, CentroidY, 456.8
48, Polygon, Area, 99741.47167107, Perimeter, 364.05622967242294, CentroidX, 233.5900534855017, CentroidY, 245.83901346491
49, Polygon, Area, 117843.77146307049, Perimeter, 491.18382795350874, CentroidX, 176.64964870086746, CentroidY, 202.94868570498
50, Ellipse, Area, 1133.1861493668184, Perimeter, 130.5652085269845, CentroidX, -34.191508748253426, CentroidY, 247.12478090132
51, Square, Area, 4097.6001562500005, Perimeter, 256.05, CentroidX, 381.003919270843, CentroidY, 211.07631173169
52, Ellipse, Area, 1131.924527179036, Perimeter, 179.5975893963629, CentroidX, 587.6750183211741, CentroidY, -164.935826348333
53, Circle, Area, 69.54817575259882, Perimeter, 29.562952356957602, CentroidX, 338.602, CentroidY, 449.9
54, Triangle, Area, 295.1466534547204, Perimeter, 78.32310000000001, CentroidX, -359.1393945892842, CentroidY, 62.938122441668
55, Triangle, Area, 3603.5951785910843, Perimeter, 273.67740000000003, CentroidX, 32.017278396662796, CentroidY, -161.761193974669
56, Ellipse, Area, 3024.06385538464, Perimeter, 194.94469838564612, CentroidX, -186.94618921648566, CentroidY, -262.65999804439
57, Triangle, Area, 3424.769955226391, Perimeter, 266.8005, CentroidX, -59.141680468081795, CentroidY, 89.247545158795
58, Square, Area, 37.7386605124, Perimeter, 24.57272, CentroidX, -169.140794383429, CentroidY, 154.266914448116
59, Triangle, Area, 3456.954298889349, Perimeter, 268.0512, CentroidX, -386.2694484513705, CentroidY, 371.437454690657
60, Square, Area, 5257.830618810001, Perimeter, 290.0436, CentroidX, 302.1986322914626, CentroidY, -421.73009947852
61, Square, Area, 2917.39336641, Perimeter, 216.0516, CentroidX, -260.108507811397, CentroidY, 385.3719848722
62, Triangle, Area, 554.0490688416706, Perimeter, 107.31120000000001, CentroidX, 20.9575764202136, CentroidY, -400.756841682822
63, Triangle, Area, 3086.2013402383573, Perimeter, 253.26959999999997, CentroidX, -357.19635532881875, CentroidY, -159.274815284175
64, Polygon, Area, 102137.94911853, Perimeter, 65.41799428307169, CentroidX, 210.7722387089881, CentroidY, 229.349270576131
65, Circle, Area, 24.609682845593337, Perimeter, 17.585630365146514, CentroidX, 291.881, CentroidY, 206.8
66, Circle, Area, 9589.630209843735, Perimeter, 347.14096167342643, CentroidX, 121.205, CentroidY, 4.859
67, Circle, Area, 5505.043696155337, Perimeter, 263.0179068697218, CentroidX, 285.85, CentroidY, 403.8
68, Square, Area, 1980.784036, Perimeter, 178.024, CentroidX, -147.02183667927102, CentroidY, 84.895174649056
69, Ellipse, Area, 2680.7212295546124, Perimeter, 214.89947081050713, CentroidX, 183.8216242852143, CentroidY, -199.7475443407
70, Ellipse, Area, 434.8453623714329, Perimeter, 176.50240042555833, CentroidX, -429.50041714455955, CentroidY, -154.395928668761
71, Ellipse, Area, 577.7290090004266, Perimeter, 139.76950326897526, CentroidX, -70.86598014935359, CentroidY, 249.435816665272
72, Ellipse, Area, 1982.745618480696, Perimeter, 195.21007826511092, CentroidX, -51.79941947998523, CentroidY, 379.841124950612
73, Circle, Area, 21166.80243013168, Perimeter, 515.7420712506912, CentroidX, 321.122, CentroidY, 377.7
74, Triangle, Area, 1423.3691390080437, Perimeter, 172.0005, CentroidX, 444.8671285378255, CentroidY, -25.054119112629
75, Triangle, Area, 523.9678346987004, Perimeter, 104.35740000000001, CentroidX, -145.35266207439062, CentroidY, -410.26368082476
76, Triangle, Area, 2343.2610888038876, Perimeter, 220.6893, CentroidX, 524.2312202998061, CentroidY, -113.831255022406
77, Square, Area, 3142.18544704, Perimeter, 224.2208, CentroidX, -52.295548439737956, CentroidY, -528.76713504376
78, Circle, Area, 228.86228198026268, Perimeter, 53.62805473827999, CentroidX, 491.723, CentroidY, 330.0
79, Circle, Area, 4495.01048539177, Perimeter, 237.66776742937503, CentroidX, 450.162, CentroidY, 378.5
80, Circle, Area, 22844.203113099193, Perimeter, 535.7879456547171, CentroidX, 380.696, CentroidY, 391.3
81, Square, Area, 5120.804976039999, Perimeter, 286.2392, CentroidX, -447.62049166448026, CentroidY, -150.024042763315
82, Polygon, Area, 155989.0057163, Perimeter, 273.3472709152407, CentroidX, 279.8370729751399, CentroidY, 239.171225588856
83, Triangle, Area, 2970.480263964717, Perimeter, 248.4759, CentroidX, -250.4966056676097, CentroidY, 89.244157371819
84, Circle, Area, 2980.124342767918, Perimeter, 193.51833754994695, CentroidX, 173.793, CentroidY, 249.3
85, Square, Area, 53.141475632399995, Perimeter, 29.15928, CentroidX, 347.4302022242769, CentroidY, -10.3636610620025
86, Polygon, Area, 122767.76758673, Perimeter, 373.4104868427907, CentroidX, 248.89890480185366, CentroidY, 268.055567207409
87, Triangle, Area, 14.122341373538083, Perimeter, 17.132640000000002, CentroidX, -224.6812200080218, CentroidY, -292.06467286494
88, Triangle, Area, 1211.2889909648736, Perimeter, 158.67000000000002, CentroidX, -19.38955035149587, CentroidY, 564.65403209679
89, Triangle, Area, 1206.264923003372, Perimeter, 158.3406, CentroidX, 458.875969185472, CentroidY, 200.727370971409
90, Polygon, Area, 148036.85703026498, Perimeter, 172.4554291536222, CentroidX, 243.14395517149242, CentroidY, 290.235464725873
91, Ellipse, Area, 5381.404299711094, Perimeter, 260.0828711598964, CentroidX, 444.81153265745314, CentroidY, 259.113223288444
92, Polygon, Area, 11552.765428000013, Perimeter, 395.0047526134844, CentroidX, 259.07700000000006, CentroidY, 216.67593333333
93, Ellipse, Area, 5190.312018760451, Perimeter, 255.51900487908947, CentroidX, -328.85360891689504, CentroidY, 308.59314767235
94, Ellipse, Area, 184.3047223362912, Perimeter, 59.7089467648056, CentroidX, 129.42383194234034, CentroidY, 100.050681448558
95, Polygon, Area, 118260.48571657999, Perimeter, 410.608160302313, CentroidX, 199.41400272732318, CentroidY, 226.588846408361
96, Circle, Area, 7482.342304363162, Perimeter, 306.6364075906932, CentroidX, 449.61, CentroidY, 47.66
97, Circle, Area, 19370.57594513376, Perimeter, 493.373931557132, CentroidX, 90.7461, CentroidY, 137.3
98, Ellipse, Area, 1514.7987112834883, Perimeter, 143.0616341995444, CentroidX, -366.7960738457486, CentroidY, 31.613433463389
99, Triangle, Area, 62.12748261180601, Perimeter, 35.934599999999996, CentroidX, 364.8538615315828, CentroidY, -44.912733846122
100, Polygon, Area, 3265.6485222599977, Perimeter, 107.18868645763695, CentroidX, 112.0263466666668, CentroidY, 273.186666666667
101, Ellipse, Area, 276.2293657609856, Perimeter, 171.99344909832746, CentroidX, 413.610260517181, CentroidY, 213.812162415774
102, Ellipse, Area, 4639.797918614593, Perimeter, 241.96106883582272, CentroidX, 388.7695445160578, CentroidY, 398.569040320214
103, Square, Area, 1207.43045361, Perimeter, 138.9924, CentroidX, -337.2392206163807, CentroidY, 225.186235192242
104, Circle, Area, 3558.6493229618172, Perimeter, 211.46939797255902, CentroidX, 13.1969, CentroidY, 443.8
105, Circle, Area, 2643.6284538273053, Perimeter, 182.26578098331905, CentroidX, 5.58063, CentroidY, 328.6
106, Ellipse, Area, 1307.4985590604433, Perimeter, 128.18270312403536, CentroidX, 140.34172213084588, CentroidY, -601.54297872583
107, Ellipse, Area, 4463.382908502163, Perimeter, 237.27502907829026, CentroidX, -92.55352510394457, CentroidY, -162.653405544192
108, Ellipse, Area, 3002.003383263628, Perimeter, 200.19933175806568, CentroidX, 163.53954284184616, CentroidY, 144.310555213450
109, Triangle, Area, 180.27500766318204, Perimeter, 61.2123, CentroidX, -67.72124463617764, CentroidY, 292.60127729886
110, Triangle, Area, 2414.9949839757583, Perimeter, 224.0418, CentroidX, -169.68433128323576, CentroidY, 61.393356810596
111, Ellipse, Area, 6700.385827063289, Perimeter, 290.18345521154134, CentroidX, -500.67119276092563, CentroidY, 136.73870423677
112, Triangle, Area, 736.7660247211041, Perimeter, 123.7473, CentroidX, 165.0902304127054, CentroidY, 431.928396905135
113, Circle, Area, 12412.637739968506, Perimeter, 394.94532044604085, CentroidX, 464.461, CentroidY, 243.6
114, Circle, Area, 34.6802696970778, Perimeter, 20.875946014957247, CentroidX, 438.743, CentroidY, 259.9
115, Ellipse, Area, 5369.77174995151, Perimeter, 260.99488442875924, CentroidX, -575.947585186291, CentroidY, -277.396276831683
116, Ellipse, Area, 614.2520518106252, Perimeter, 171.52441531712378, CentroidX, -103.54354577209443, CentroidY, -159.32379603167
117, Polygon, Area, 69596.19294358001, Perimeter, 296.45150140582865, CentroidX, 279.2134801413896, CentroidY, 261.24009412176
118, Circle, Area, 3067.745595077675, Perimeter, 196.34262934552416, CentroidX, 377.228, CentroidY, 322.6
119, Triangle, Area, 316.953617267471, Perimeter, 81.16499999999999, CentroidX, 252.1123726451665, CentroidY, 17.3775942614244
120, Ellipse, Area, 2738.8900257298874, Perimeter, 187.30166390397184, CentroidX, -166.19784812303777, CentroidY, -470.340046529393
121, Ellipse, Area, 3602.60683370002, Perimeter, 214.29238057507126, CentroidX, -181.21163736193677, CentroidY, 61.026777749164
122, Polygon, Area, 177648.578995151, Perimeter, 446.1661047929626, CentroidX, 249.67818306285005, CentroidY, 243.958490451225
123, Ellipse, Area, 4114.080342681755, Perimeter, 242.05672086310574, CentroidX, -108.52307801798489, CentroidY, -119.45077033553
124, Square, Area, 2807.728144, Perimeter, 211.952, CentroidX, 134.8762707321822, CentroidY, 33.4819484728575
125, Polygon, Area, 54568.726645600014, Perimeter, 331.60192141216555, CentroidX, 219.63885369068333, CentroidY, 216.289211236900
126, Circle, Area, 8443.582899866791, Perimeter, 325.7379192430498, CentroidX, 371.759, CentroidY, 182.5
127, Circle, Area, 435.17696516035494, Perimeter, 73.94994947285015, CentroidX, 404.853, CentroidY, 14.1
128, Polygon, Area, 133254.55776572, Perimeter, 53.14996273799258, CentroidX, 241.82214040017575, CentroidY, 252.576847328313
129, Polygon, Area, 59322.302882465, Perimeter, 189.0849330118611, CentroidX, 251.40436637592867, CentroidY, 218.105129819634
130, Triangle, Area, 1251.3452443766205, Perimeter, 161.2722, CentroidX, -316.39132171360325, CentroidY, 20.6794925827302
131, Triangle, Area, 4328.170022675208, Perimeter, 299.9322, CentroidX, 109.7520688533256, CentroidY, 247.37532244428
132, Polygon, Area, 149581.09409558502, Perimeter, 55.08365073231803, CentroidX, 263.0214413656771, CentroidY, 278.526315571459
133, Triangle, Area, 781.2939179116353, Perimeter, 127.4319, CentroidX, 23.345379068987256, CentroidY, 338.74508003928
134, Triangle, Area, 274.24977351226477, Perimeter, 75.4995, CentroidX, -202.7593323890879, CentroidY, 220.93342715427
135, Square, Area, 5401.632617640001, Perimeter, 293.9832, CentroidX, 40.73896598616088, CentroidY, 87.445199848124
136, Triangle, Area, 513.8766897544403, Perimeter, 103.3476, CentroidX, -73.38828101358072, CentroidY, -183.2074705706
137, Triangle, Area, 2198.425844109413, Perimeter, 213.7602, CentroidX, -335.71485288600354, CentroidY, 392.593970031034
138, Square, Area, 7273.923541290001, Perimeter, 341.1492, CentroidX, 459.75640187751014, CentroidY, -171.363893121904
139, Polygon, Area, 68392.47438494, Perimeter, 367.5792500422868, CentroidX, 255.13310000000007, CentroidY, 268.32953333333
140, Triangle, Area, 3808.6990971468176, Perimeter, 281.358, CentroidX, 21.998044185029613, CentroidY, -335.5188446541
141, Triangle, Area, 71.53241594650683, Perimeter, 38.5587, CentroidX, -298.5902933576438, CentroidY, -368.52802888523
142, Circle, Area, 24784.056375349024, Perimeter, 558.0731473022215, CentroidX, 242.93, CentroidY, 135.9
143, Ellipse, Area, 1916.8313566224087, Perimeter, 172.89395322177168, CentroidX, -415.5374694669948, CentroidY, 163.234722390692
144, Polygon, Area, 51522.032718385, Perimeter, 502.1483857523512, CentroidX, 350.67904880558217, CentroidY, 216.821804400077
145, Triangle, Area, 3908.7459458147423, Perimeter, 285.0294, CentroidX, 57.962778499156144, CentroidY, -261.241408640854
146, Ellipse, Area, 3285.7764485395373, Perimeter, 204.14503142597673, CentroidX, 427.0135170018983, CentroidY, 12.2889614561013
147, Triangle, Area, 1327.9443496209535, Perimeter, 166.13490000000002, CentroidX, 118.78724366631839, CentroidY, 189.314590325623
148, Square, Area, 8233.14872689, Perimeter, 362.9468, CentroidX, 336.9929575399405, CentroidY, 256.142596749318
149, Circle, Area, 4390.833469755966, Perimeter, 234.89751102743955, CentroidX, 181.481, CentroidY, 115.
150, Ellipse, Area, 3957.5079881202523, Perimeter, 226.46151161977235, CentroidX, -483.36540702444205, CentroidY, 356.672852866734
151, Triangle, Area, 190.50239234646628, Perimeter, 62.9247, CentroidX, -565.1477961449041, CentroidY, -187.73419099769
152, Polygon, Area, 117838.45677361499, Perimeter, 141.72803011662864, CentroidX, 238.81634556435307, CentroidY, 219.868008466966
153, Circle, Area, 2301.2953189177524, Perimeter, 170.05566697587693, CentroidX, 178.261, CentroidY, 419.9
154, Triangle, Area, 3217.459970387381, Perimeter, 258.5994, CentroidX, -122.20024309669017, CentroidY, 107.645042590682
155, Square, Area, 1249.0993747599998, Perimeter, 141.3704, CentroidX, -647.7685016486305, CentroidY, 61.69128458614
156, Triangle, Area, 1558.2326411187987, Perimeter, 179.9646, CentroidX, 341.35919782195424, CentroidY, -83.881213315926
157, Polygon, Area, 91209.50363655, Perimeter, 231.51792540598234, CentroidX, 219.72718443107095, CentroidY, 305.135783789583
158, Ellipse, Area, 2369.612509127308, Perimeter, 177.84198148553412, CentroidX, -567.3540295146275, CentroidY, 71.9146655315
159, Ellipse, Area, 1260.4077206962675, Perimeter, 129.22451515303638, CentroidX, -563.6715054368112, CentroidY, 173.424495327502
160, Square, Area, 8675.432164, Perimeter, 372.568, CentroidX, -122.44585215681701, CentroidY, 68.984953333541
161, Circle, Area, 10577.247978738558, Perimeter, 364.57868585644195, CentroidX, 322.932, CentroidY, 169.2
162, Triangle, Area, 909.9356843461568, Perimeter, 137.5233, CentroidX, -75.55249247882311, CentroidY, -84.880348498797
163, Ellipse, Area, 379.60498505607876, Perimeter, 69.9320314445416, CentroidX, 168.5002402990249, CentroidY, 203.04021085531
164, Triangle, Area, 3717.8734380134074, Perimeter, 277.983, CentroidX, -176.14257295844467, CentroidY, 358.684645229467
165, Ellipse, Area, 216.00443268764957, Perimeter, 63.381059766989495, CentroidX, -160.62867820098688, CentroidY, 441.56666791737
166, Ellipse, Area, 4346.598473542652, Perimeter, 247.39321783743446, CentroidX, 166.65461563359946, CentroidY, 457.94820010675
167, Square, Area, 80.9688629929, Perimeter, 35.99308, CentroidX, -447.19714311575547, CentroidY, 81.760280962742
168, Triangle, Area, 2262.8255710285466, Perimeter, 216.8685, CentroidX, -558.4344927649842, CentroidY, -89.575030892067
169, Ellipse, Area, 37.9128799443947, Perimeter, 40.606544766461504, CentroidX, 380.4395026764977, CentroidY, 356.67902445232
170, Circle, Area, 8789.071320972578, Perimeter, 332.3352638155884, CentroidX, 103.472, CentroidY, 325.4
171, Ellipse, Area, 3456.896078448078, Perimeter, 211.76846583683835, CentroidX, 115.99368404386473, CentroidY, -521.35002758409
172, Ellipse, Area, 2524.4668556917723, Perimeter, 183.70589793656364, CentroidX, -526.6609133924095, CentroidY, 247.902116882193
173, Circle, Area, 7303.095989352209, Perimeter, 302.94126631154086, CentroidX, 255.162, CentroidY, 43.3
174, Circle, Area, 10866.819315699104, Perimeter, 369.53549074527587, CentroidX, 322.938, CentroidY, 290.7
175, Polygon, Area, 16775.3286275, Perimeter, 126.25474768498808, CentroidX, 310.10465321388284, CentroidY, 318.91239855358
176, Square, Area, 5328.45981369, Perimeter, 291.9852, CentroidX, 330.23678551442214, CentroidY, 484.777152767229
177, Ellipse, Area, 827.1197780894026, Perimeter, 177.7592076675464, CentroidX, -32.825358084645345, CentroidY, 267.883388179660
178, Square, Area, 2801.4896268099997, Perimeter, 211.7164, CentroidX, 97.53273417291612, CentroidY, -72.916124909688
179, Square, Area, 126.45452304000001, Perimeter, 44.9808, CentroidX, 49.14742910704565, CentroidY, -90.114867020808
180, Triangle, Area, 1836.1778644192736, Perimeter, 195.3567, CentroidX, 35.12434141096467, CentroidY, 36.22536204892
181, Triangle, Area, 727.5890233490657, Perimeter, 122.9742, CentroidX, -461.88578142557947, CentroidY, -377.508095465357
182, Polygon, Area, 75424.19304779998, Perimeter, 367.6585043730255, CentroidX, 342.28674616879744, CentroidY, 258.97846660650
183, Circle, Area, 5868.232868147467, Perimeter, 271.55549906511743, CentroidX, 499.928, CentroidY, 120.3
184, Ellipse, Area, 1878.839805763013, Perimeter, 195.47048942411809, CentroidX, -149.2742660001715, CentroidY, -569.89207461335
185, Circle, Area, 893.5788154432897, Perimeter, 105.96717684264517, CentroidX, 216.198, CentroidY, 324.3
186, Ellipse, Area, 1882.972815031975, Perimeter, 167.04307065299128, CentroidX, 577.5785436741892, CentroidY, 98.172558081180
187, Ellipse, Area, 369.4530561205943, Perimeter, 72.56800070039608, CentroidX, 202.00947865364896, CentroidY, -280.788798127392
188, Ellipse, Area, 2466.8240881359893, Perimeter, 179.75371867277275, CentroidX, 323.7452551271507, CentroidY, -449.99338688880
189, Circle, Area, 1056.0701120225467, Perimeter, 115.19968933301483, CentroidX, 469.903, CentroidY, 177.6
190, Ellipse, Area, 71.60354389005668, Perimeter, 163.06296637898276, CentroidX, -197.20290047053584, CentroidY, -34.245686297808
191, Square, Area, 8220.12409201, Perimeter, 362.6596, CentroidX, -464.8655436109793, CentroidY, -243.049528623835
192, Ellipse, Area, 236.01381073229643, Perimeter, 167.9851968825241, CentroidX, -370.378981600319, CentroidY, 276.4047772278
193, Square, Area, 2722.126276, Perimeter, 208.696, CentroidX, -400.0185113483179, CentroidY, 30.5036051586649
194, Square, Area, 2675.0308084900003, Perimeter, 206.8828, CentroidX, 26.654010829221654, CentroidY, -93.080377648974
195, Triangle, Area, 361.67906441889323, Perimeter, 86.7027, CentroidX, -136.91045994062242, CentroidY, -121.881498566465
196, Ellipse, Area, 4641.1026727175185, Perimeter, 241.50027224478796, CentroidX, 167.21737673097235, CentroidY, 592.59740684904
197, Square, Area, 63.4461633961, Perimeter, 31.86124, CentroidX, 369.50420522635386, CentroidY, -216.444732068120
198, Triangle, Area, 1126.0231305945351, Perimeter, 152.9835, CentroidX, 173.5859669773966, CentroidY, 292.63800975849
199, Ellipse, Area, 132.18787143326458, Perimeter, 174.3580945763565, CentroidX, 284.12668302941836, CentroidY, 193.503986301834
200, Circle, Area, 31006.599610485475, Perimeter, 624.2118408011861, CentroidX, 75.1262, CentroidY, 210.3
201, Circle, Area, 11804.283963302614, Perimeter, 385.14543632243283, CentroidX, 50.618, CentroidY, 291.0
202, Triangle, Area, 506.3386655215798, Perimeter, 102.5868, CentroidX, -143.66040781679652, CentroidY, 475.395689937247
203, Circle, Area, 12119.522723785414, Perimeter, 390.25429429570056, CentroidX, 322.936, CentroidY, 283.3
204, Triangle, Area, 4015.867421967006, Perimeter, 288.90869999999995, CentroidX, 306.8931048538227, CentroidY, -115.901609743698
205, Ellipse, Area, 4229.632021239306, Perimeter, 232.38311342152363, CentroidX, -449.55086260853324, CentroidY, 334.686733906385
206, Triangle, Area, 1062.0227493149623, Perimeter, 148.57229999999998, CentroidX, 33.552628670428305, CentroidY, -581.56434580044
207, Triangle, Area, 0.11893755640814703, Perimeter, 1.572282, CentroidX, 446.01110369602293, CentroidY, 72.637499928449
208, Circle, Area, 11926.961759704614, Perimeter, 387.1416042945238, CentroidX, 61.5723, CentroidY, 117
209, Triangle, Area, 972.3256311596557, Perimeter, 142.15980000000002, CentroidX, -313.1124674394305, CentroidY, -208.218986989639
210, Square, Area, 2019.8912262399997, Perimeter, 179.7728, CentroidX, 307.1603904209913, CentroidY, -82.764324037741
211, Triangle, Area, 42.4271440281943, Perimeter, 29.69565, CentroidX, -29.455045797026756, CentroidY, 8.7093000496628
212, Ellipse, Area, 1317.6528173926324, Perimeter, 202.32701404324246, CentroidX, 220.3632181224176, CentroidY, 132.840659633004
213, Circle, Area, 19178.147027721392, Perimeter, 490.91720610202475, CentroidX, 314.435, CentroidY, 95.50
214, Triangle, Area, 575.0492529708266, Perimeter, 109.326, CentroidX, 465.98511180461907, CentroidY, 294.41092414928
215, Triangle, Area, 1608.2938347172158, Perimeter, 182.8326, CentroidX, 141.29042044585654, CentroidY, -171.489174713866
216, Circle, Area, 16273.532763506679, Perimeter, 452.215926202452, CentroidX, 330.129, CentroidY, 90.36
217, Ellipse, Area, 780.2632566605075, Perimeter, 167.4997858474781, CentroidX, 205.50617881755946, CentroidY, 353.45099666687
218, Square, Area, 696.5007156900001, Perimeter, 105.5652, CentroidX, -334.8708737193319, CentroidY, 81.683513902447
219, Ellipse, Area, 2878.6166576081055, Perimeter, 198.74449406097432, CentroidX, 350.44929849956003, CentroidY, -282.00437200718
220, Triangle, Area, 2456.199263993486, Perimeter, 225.945, CentroidX, 59.74544631446574, CentroidY, 454.77696095304
221, Polygon, Area, 183687.9426175463, Perimeter, 224.5312094440392, CentroidX, 249.4662542708156, CentroidY, 242.60129841007
222, Circle, Area, 18122.400406625362, Perimeter, 477.2135789470661, CentroidX, 272.921, CentroidY, 371.2
223, Polygon, Area, 169921.17444469998, Perimeter, 212.91489131021342, CentroidX, 261.9902279749604, CentroidY, 276.657424111267
224, Triangle, Area, 1489.7763654458433, Perimeter, 175.96710000000002, CentroidX, -421.4742703562914, CentroidY, -306.65133370104
225, Polygon, Area, 63668.7306996, Perimeter, 180.87192858108193, CentroidX, 289.72446029682396, CentroidY, 299.07399250714
226, Triangle, Area, 3816.085669267909, Perimeter, 281.63070000000005, CentroidX, 89.26158341228108, CentroidY, 445.389403888027
227, Polygon, Area, 151324.73140011, Perimeter, 358.09270344451306, CentroidX, 232.60123907810865, CentroidY, 273.61549718929
228, Circle, Area, 1647.0509769127536, Perimeter, 143.86609397849097, CentroidX, 288.721, CentroidY, 386.8
229, Square, Area, 1704.9962305600002, Perimeter, 165.1664, CentroidX, -562.7857157025228, CentroidY, 175.16957971691
230, Triangle, Area, 1242.4133165588016, Perimeter, 160.69559999999998, CentroidX, -69.68687810786219, CentroidY, 166.329560998814
231, Ellipse, Area, 3440.6536077476394, Perimeter, 210.66871220246892, CentroidX, -562.0693307086158, CentroidY, -11.0254582566326
232, Ellipse, Area, 5270.513792937391, Perimeter, 262.6752994741521, CentroidX, -276.8224962878301, CentroidY, 248.521919691149
233, Ellipse, Area, 793.4303663323069, Perimeter, 138.07665520886903, CentroidX, -103.79094943022059, CentroidY, -40.9993710637540
234, Circle, Area, 3.213247969965453, Perimeter, 6.354436628563002, CentroidX, 250.655, CentroidY, 426.4
235, Triangle, Area, 56.605551788122796, Perimeter, 34.3005, CentroidX, -19.608658556484755, CentroidY, -57.501673363609
236, Ellipse, Area, 926.4622892947939, Perimeter, 200.30364200310433, CentroidX, -278.72171579532187, CentroidY, -382.27596404967
237, Circle, Area, 1131.2039336161092, Perimeter, 119.22721111491695, CentroidX, 295.221, CentroidY, 91.35
238, Square, Area, 30.331014169600003, Perimeter, 22.02944, CentroidX, -324.7447411569724, CentroidY, -346.601317993816
239, Triangle, Area, 2495.3913550342686, Perimeter, 227.7405, CentroidX, -207.58242672878606, CentroidY, -194.890503290
240, Triangle, Area, 1484.3358681816628, Perimeter, 175.6455, CentroidX, -99.51810786815315, CentroidY, -75.704960521703
241, Circle, Area, 130.7054032508986, Perimeter, 40.52767620466362, CentroidX, 10.4677, CentroidY, 145.6
242, Square, Area, 4102.402499999999, Perimeter, 256.2, CentroidX, 472.03290193507416, CentroidY, -72.265979027150
243, Polygon, Area, 33471.16544845, Perimeter, 232.1719425139265, CentroidX, 209.75358588035786, CentroidY, 296.628087457401
244, Circle, Area, 14092.002886928938, Perimeter, 420.81507931129136, CentroidX, 497.087, CentroidY, 238.0
245, Square, Area, 3003.1386408099997, Perimeter, 219.2036, CentroidX, 351.3762244743098, CentroidY, 250.077888555092
246, Polygon, Area, 114528.83647156498, Perimeter, 261.42343724664397, CentroidX, 205.21642176414537, CentroidY, 190.48330059660
247, Polygon, Area, 173273.64758886996, Perimeter, 146.27687875067608, CentroidX, 264.8061219095996, CentroidY, 233.151334173237
248, Polygon, Area, 106220.96341275002, Perimeter, 260.0977731611903, CentroidX, 258.1911846162322, CentroidY, 263.42537464559
249, Square, Area, 48.104766777600005, Perimeter, 27.74304, CentroidX, -239.67778218442226, CentroidY, -200.625807284124
250, Circle, Area, 6306.653328011609, Perimeter, 281.5168610511199, CentroidX, 403.592, CentroidY, 61.73
251, Square, Area, 4216.09969225, Perimeter, 259.726, CentroidX, -26.706070347367756, CentroidY, 413.00388239410
252, Polygon, Area, 100651.47228900001, Perimeter, 300.5641998780959, CentroidX, 306.784159539238, CentroidY, 316.376005668784
253, Ellipse, Area, 3148.84483541071, Perimeter, 206.16242014942924, CentroidX, -15.30478359312741, CentroidY, -608.50865250969
254, Triangle, Area, 1694.8567242091501, Perimeter, 187.6884, CentroidX, -271.181162695746, CentroidY, -402.274300109991
255, Polygon, Area, 79612.28172424999, Perimeter, 369.8550549235335, CentroidX, 248.35347994838915, CentroidY, 163.69893135798
256, Ellipse, Area, 444.68765496736904, Perimeter, 99.40816994843809, CentroidX, -254.69800866361317, CentroidY, -331.43926898119
